"Week","Date","Away","Home","CBSGameID","Slug"
"1","20260829","UNC","TCU","50027398","NCAAF_20260829_UNC@TCU"
"1","20260829","NCST","UVA","50027399","NCAAF_20260829_NCST@UVA"
"1","20260829","SACST","EMICH","50027404","NCAAF_20260829_SACST@EMICH"
"1","20260829","NMEXST","FSU","50027406","NCAAF_20260829_NMEXST@FSU"
"1","20260829","JAXST","NDST","50027424","NCAAF_20260829_JAXST@NDST"
"1","20260829","HAWAII","STNFRD","50027437","NCAAF_20260829_HAWAII@STNFRD"
"1","20260829","MEMP","UNLV","50027438","NCAAF_20260829_MEMP@UNLV"
"1","20260829","SJST","USC","50027439","NCAAF_20260829_SJST@USC"
"1","20260903","ALBANY","BUFF","50027444","NCAAF_20260903_ALBANY@BUFF"
"1","20260903","MERMAK","DE","50027445","NCAAF_20260903_MERMAK@DE"
"1","20260903","COLO","GATECH","50027446","NCAAF_20260903_COLO@GATECH"
"1","20260903","WESTGA","KENSAW","50027447","NCAAF_20260903_WESTGA@KENSAW"
"1","20260903","UMASS","RUT","50027449","NCAAF_20260903_UMASS@RUT"
"1","20260903","BTHN","UCF","50027450","NCAAF_20260903_BTHN@UCF"
"1","20260903","AKRON","WAKE","50027451","NCAAF_20260903_AKRON@WAKE"
"1","20260903","EIL","MINN","50027452","NCAAF_20260903_EIL@MINN"
"1","20260903","IDAHO","UTAH","50027454","NCAAF_20260903_IDAHO@UTAH"
"1","20260903","ARPB","MIZZOU","50027457","NCAAF_20260903_ARPB@MIZZOU"
"1","20260904","SJST","EMICH","50027458","NCAAF_20260904_SJST@EMICH"
"1","20260904","NCAT","GAST","50027459","NCAAF_20260904_NCAT@GAST"
"1","20260904","LIUPOST","KANSAS","50027461","NCAAF_20260904_LIUPOST@KANSAS"
"1","20260904","MIAMI","STNFRD","50027462","NCAAF_20260904_MIAMI@STNFRD"
"1","20260905","ME","APLST","50027463","NCAAF_20260905_ME@APLST"
"1","20260905","BRY","ARMY","50027464","NCAAF_20260905_BRY@ARMY"
"1","20260905","BAYLOR","AUBURN","50027465","NCAAF_20260905_BAYLOR@AUBURN"
"1","20260905","TRLST","BGREEN","50027466","NCAAF_20260905_TRLST@BGREEN"
"1","20260905","CIT","CHARLO","50027468","NCAAF_20260905_CIT@CHARLO"
"1","20260905","BC","CINCY","50027470","NCAAF_20260905_BC@CINCY"
"1","20260905","LAF","UCONN","50027472","NCAAF_20260905_LAF@UCONN"
"1","20260905","TULANE","DUKE","50027474","NCAAF_20260905_TULANE@DUKE"
"1","20260905","FAU","FLA","50027476","NCAAF_20260905_FAU@FLA"
"1","20260905","TNST","UGA","50027478","NCAAF_20260905_TNST@UGA"
"1","20260905","CHARSO","GAS","50027479","NCAAF_20260905_CHARSO@GAS"
"1","20260905","NTEXAS","IND","50027481","NCAAF_20260905_NTEXAS@IND"
"1","20260905","LIB","JMAD","50027482","NCAAF_20260905_LIB@JMAD"
"1","20260905","YST","UK","50027483","NCAAF_20260905_YST@UK"
"1","20260905","HAMP","MD","50027484","NCAAF_20260905_HAMP@MD"
"1","20260905","WMICH","MICH","50027486","NCAAF_20260905_WMICH@MICH"
"1","20260904","TOLEDO","MICHST","50027487","NCAAF_20260904_TOLEDO@MICHST"
"1","20260905","TWST","NAVY","50027488","NCAAF_20260905_TWST@NAVY"
"1","20260905","BALLST","OHIOST","50027491","NCAAF_20260905_BALLST@OHIOST"
"1","20260905","NRFST","ODU","50027492","NCAAF_20260905_NRFST@ODU"
"1","20260905","MRSHL","PSU","50027493","NCAAF_20260905_MRSHL@PSU"
"1","20260905","MIAOH","PITT","50027494","NCAAF_20260905_MIAOH@PITT"
"1","20260904","INST","PURDUE","50027495","NCAAF_20260904_INST@PURDUE"
"1","20260905","KENTST","SC","50027497","NCAAF_20260905_KENTST@SC"
"1","20260905","FIU","SFLA","50027498","NCAAF_20260905_FIU@SFLA"
"1","20260905","NH","CUSE","50027500","NCAAF_20260905_NH@CUSE"
"1","20260905","RI","TEMPLE","50027501","NCAAF_20260905_RI@TEMPLE"
"1","20260905","FUR","TENN","50027502","NCAAF_20260905_FUR@TENN"
"1","20260905","VMI","VATECH","50027503","NCAAF_20260905_VMI@VATECH"
"1","20260905","CSTCAR","WVU","50027505","NCAAF_20260905_CSTCAR@WVU"
"1","20260905","ECU","BAMA","50027508","NCAAF_20260905_ECU@BAMA"
"1","20260905","NAL","ARK","50027510","NCAAF_20260905_NAL@ARK"
"1","20260905","OREGST","HOU","50027512","NCAAF_20260905_OREGST@HOU"
"1","20260903","UAB","ILL","50027513","NCAAF_20260903_UAB@ILL"
"1","20260905","NILL","IOWA","50027514","NCAAF_20260905_NILL@IOWA"
"1","20260905","SEMOST","IOWAST","50027515","NCAAF_20260905_SEMOST@IOWAST"
"1","20260905","EKY","JAXST","50027517","NCAAF_20260905_EKY@JAXST"
"1","20260905","NICHST","KSTATE","50027518","NCAAF_20260905_NICHST@KSTATE"
"1","20260905","CLEM","LSU","50027519","NCAAF_20260905_CLEM@LSU"
"1","20260905","LAMAR","UL","50027520","NCAAF_20260905_LAMAR@UL"
"1","20260905","NWST","LATECH","50027521","NCAAF_20260905_NWST@LATECH"
"1","20260905","ARKST","MEMP","50027523","NCAAF_20260905_ARKST@MEMP"
"1","20260905","MURYST","MTSU","50027524","NCAAF_20260905_MURYST@MTSU"
"1","20260905","LAMON","MISSST","50027525","NCAAF_20260905_LAMON@MISSST"
"1","20260905","OHIO","NEB","50027526","NCAAF_20260905_OHIO@NEB"
"1","20260905","FORD","NDST","50027528","NCAAF_20260905_FORD@NDST"
"1","20260905","SDST","NWEST","50027529","NCAAF_20260905_SDST@NWEST"
"1","20260904","UTEP","OKLA","50027530","NCAAF_20260904_UTEP@OKLA"
"1","20260905","HOUBP","RICE","50027531","NCAAF_20260905_HOUBP@RICE"
"1","20260905","SELOU","SALA","50027532","NCAAF_20260905_SELOU@SALA"
"1","20260905","ALCORN","USM","50027533","NCAAF_20260905_ALCORN@USM"
"1","20260905","TXSTSM","TEXAS","50027536","NCAAF_20260905_TXSTSM@TEXAS"
"1","20260905","MOST","TXAM","50027537","NCAAF_20260905_MOST@TXAM"
"1","20260905","ABIL","TXTECH","50027538","NCAAF_20260905_ABIL@TXTECH"
"1","20260905","SAMST","TROY","50027539","NCAAF_20260905_SAMST@TROY"
"1","20260905","OKLAST","TULSA","50027540","NCAAF_20260905_OKLAST@TULSA"
"1","20260905","UTRGV","TXSA","50027541","NCAAF_20260905_UTRGV@TXSA"
"1","20260905","AP","VANDY","50027542","NCAAF_20260905_AP@VANDY"
"1","20260905","DUQ","AF","50027544","NCAAF_20260905_DUQ@AF"
"1","20260905","UTTCH","BYU","50027545","NCAAF_20260905_UTTCH@BYU"
"1","20260905","WYO","COLOST","50027546","NCAAF_20260905_WYO@COLOST"
"1","20260905","CMICH","NMEX","50027550","NCAAF_20260905_CMICH@NMEX"
"1","20260905","MERCYH","NMEXST","50027551","NCAAF_20260905_MERCYH@NMEXST"
"1","20260905","IDST","UTAHST","50027554","NCAAF_20260905_IDST@UTAHST"
"1","20260905","NAZ","ARIZ","50027555","NCAAF_20260905_NAZ@ARIZ"
"1","20260905","MRGNST","ARIZST","50027556","NCAAF_20260905_MRGNST@ARIZST"
"1","20260905","UCLA","CAL","50027558","NCAAF_20260905_UCLA@CAL"
"1","20260905","WKY","NEVADA","50027560","NCAAF_20260905_WKY@NEVADA"
"1","20260905","BOISE","OREG","50027561","NCAAF_20260905_BOISE@OREG"
"1","20260905","MSVALST","SACST","50027562","NCAAF_20260905_MSVALST@SACST"
"1","20260905","PORTST","SDGST","50027564","NCAAF_20260905_PORTST@SDGST"
"1","20260904","FRESNO","USC","50027565","NCAAF_20260904_FRESNO@USC"
"1","20260906","WASHST","WASH","50027566","NCAAF_20260906_WASHST@WASH"
"1","20260905","UNLV","HAWAII","50027569","NCAAF_20260905_UNLV@HAWAII"
"1","20260906","WISC","ND","50027573","NCAAF_20260906_WISC@ND"
"1","20260906","LVILLE","MISS","50027574","NCAAF_20260906_LVILLE@MISS"
"1","20260907","SMU","FSU","50027575","NCAAF_20260907_SMU@FSU"
"2","20260910","FAMU","MIAMI","50027576","NCAAF_20260910_FAMU@MIAMI"
"2","20260911","RUT","BC","50027577","NCAAF_20260911_RUT@BC"
"2","20260911","NOVA","LVILLE","50027578","NCAAF_20260911_NOVA@LVILLE"
"2","20260911","NRFST","UVA","50027579","NCAAF_20260911_NRFST@UVA"
"2","20260911","MIZZOU","KANSAS","50027580","NCAAF_20260911_MIZZOU@KANSAS"
"2","20260912","ROB","AKRON","50027581","NCAAF_20260912_ROB@AKRON"
"2","20260912","SFLA","ARMY","50027582","NCAAF_20260912_SFLA@ARMY"
"2","20260912","STONYBRK","BALLST","50027583","NCAAF_20260912_STONYBRK@BALLST"
"2","20260912","COLG","CMICH","50027586","NCAAF_20260912_COLG@CMICH"
"2","20260912","WCAR","CINCY","50027587","NCAAF_20260912_WCAR@CINCY"
"2","20260912","GAS","CLEM","50027589","NCAAF_20260912_GAS@CLEM"
"2","20260912","FORD","CSTCAR","50027590","NCAAF_20260912_FORD@CSTCAR"
"2","20260912","MD","UCONN","50027591","NCAAF_20260912_MD@UCONN"
"2","20260912","APLST","ECU","50027595","NCAAF_20260912_APLST@ECU"
"2","20260912","BUFF","FIU","50027597","NCAAF_20260912_BUFF@FIU"
"2","20260912","CAMP","FLA","50027598","NCAAF_20260912_CAMP@FLA"
"2","20260912","NAVY","FAU","50027599","NCAAF_20260912_NAVY@FAU"
"2","20260912","WKY","UGA","50027600","NCAAF_20260912_WKY@UGA"
"2","20260912","TENN","GATECH","50027601","NCAAF_20260912_TENN@GATECH"
"2","20260912","HOW","IND","50027602","NCAAF_20260912_HOW@IND"
"2","20260912","WAG","JMAD","50027603","NCAAF_20260912_WAG@JMAD"
"2","20260912","GAST","KENSAW","50027604","NCAAF_20260912_GAST@KENSAW"
"2","20260912","WOFF","KENTST","50027605","NCAAF_20260912_WOFF@KENTST"
"2","20260912","BAMA","UK","50027606","NCAAF_20260912_BAMA@UK"
"2","20260912","GRDWB","LIB","50027610","NCAAF_20260912_GRDWB@LIB"
"2","20260912","MTSU","MRSHL","50027611","NCAAF_20260912_MTSU@MRSHL"
"2","20260912","SACHRT","UMASS","50027612","NCAAF_20260912_SACHRT@UMASS"
"2","20260912","HOLY","MIAOH","50027614","NCAAF_20260912_HOLY@MIAOH"
"2","20260912","OKLA","MICH","50027615","NCAAF_20260912_OKLA@MICH"
"2","20260912","EMICH","MICHST","50027616","NCAAF_20260912_EMICH@MICHST"
"2","20260912","ETNST","UNC","50027618","NCAAF_20260912_ETNST@UNC"
"2","20260911","RICH","NCST","50027620","NCAAF_20260911_RICH@NCST"
"2","20260912","RICE","ND","50027621","NCAAF_20260912_RICE@ND"
"2","20260912","JAXST","OHIO","50027622","NCAAF_20260912_JAXST@OHIO"
"2","20260912","UCF","PITT","50027623","NCAAF_20260912_UCF@PITT"
"2","20260912","WAKE","PURDUE","50027624","NCAAF_20260912_WAKE@PURDUE"
"2","20260912","TWST","SC","50027626","NCAAF_20260912_TWST@SC"
"2","20260912","CAL","CUSE","50027627","NCAAF_20260912_CAL@CUSE"
"2","20260912","PSU","TEMPLE","50027628","NCAAF_20260912_PSU@TEMPLE"
"2","20260912","CCTST","TOLEDO","50027629","NCAAF_20260912_CCTST@TOLEDO"
"2","20260912","ODU","VATECH","50027631","NCAAF_20260912_ODU@VATECH"
"2","20260912","TNMART","WVU","50027632","NCAAF_20260912_TNMART@WVU"
"2","20260912","MONNJ","WMICH","50027633","NCAAF_20260912_MONNJ@WMICH"
"2","20260912","WESTGA","ARKST","50027635","NCAAF_20260912_WESTGA@ARKST"
"2","20260912","USM","AUBURN","50027636","NCAAF_20260912_USM@AUBURN"
"2","20260912","PRARIE","BAYLOR","50027638","NCAAF_20260912_PRARIE@BAYLOR"
"2","20260912","SO","HOU","50027640","NCAAF_20260912_SO@HOU"
"2","20260912","DUKE","ILL","50027642","NCAAF_20260912_DUKE@ILL"
"2","20260912","IOWAST","IOWA","50027643","NCAAF_20260912_IOWAST@IOWA"
"2","20260912","WASHST","KSTATE","50027644","NCAAF_20260912_WASHST@KSTATE"
"2","20260912","LATECH","LSU","50027645","NCAAF_20260912_LATECH@LSU"
"2","20260912","MISSST","MINN","50027647","NCAAF_20260912_MISSST@MINN"
"2","20260912","LINDEN","MOST","50027649","NCAAF_20260912_LINDEN@MOST"
"2","20260912","BGREEN","NEB","50027651","NCAAF_20260912_BGREEN@NEB"
"2","20260912","UNLV","NTEXAS","50027653","NCAAF_20260912_UNLV@NTEXAS"
"2","20260912","ILST","NILL","50027654","NCAAF_20260912_ILST@NILL"
"2","20260912","OREG","OKLAST","50027655","NCAAF_20260912_OREG@OKLAST"
"2","20260912","CHARLO","MISS","50027656","NCAAF_20260912_CHARLO@MISS"
"2","20260912","DAVIS","SMU","50027657","NCAAF_20260912_DAVIS@SMU"
"2","20260912","TULSA","SAMST","50027658","NCAAF_20260912_TULSA@SAMST"
"2","20260912","GRAM","TCU","50027664","NCAAF_20260912_GRAM@TCU"
"2","20260912","OHIOST","TEXAS","50027666","NCAAF_20260912_OHIOST@TEXAS"
"2","20260912","ARIZST","TXAM","50027667","NCAAF_20260912_ARIZST@TXAM"
"2","20260912","TXSA","TXSTSM","50027668","NCAAF_20260912_TXSA@TXSTSM"
"2","20260912","ALST","TROY","50027669","NCAAF_20260912_ALST@TROY"
"2","20260912","SALA","TULANE","50027670","NCAAF_20260912_SALA@TULANE"
"2","20260912","LAMON","UAB","50027671","NCAAF_20260912_LAMON@UAB"
"2","20260912","DE","VANDY","50027673","NCAAF_20260912_DE@VANDY"
"2","20260912","WIL","WISC","50027674","NCAAF_20260912_WIL@WISC"
"2","20260912","NDST","AF","50027675","NCAAF_20260912_NDST@AF"
"2","20260912","ARIZ","BYU","50027676","NCAAF_20260912_ARIZ@BYU"
"2","20260912","MEMP","BOISE","50027677","NCAAF_20260912_MEMP@BOISE"
"2","20260912","WBRST","COLO","50027678","NCAAF_20260912_WBRST@COLO"
"2","20260912","SUT","COLOST","50027679","NCAAF_20260912_SUT@COLOST"
"2","20260912","MERCYH","NMEX","50027682","NCAAF_20260912_MERCYH@NMEX"
"2","20260912","TXSO","UTEP","50027683","NCAAF_20260912_TXSO@UTEP"
"2","20260912","ARK","UTAH","50027684","NCAAF_20260912_ARK@UTAH"
"2","20260912","NCO","WYO","50027685","NCAAF_20260912_NCO@WYO"
"2","20260912","SACST","FRESNO","50027687","NCAAF_20260912_SACST@FRESNO"
"2","20260912","MTST","NEVADA","50027689","NCAAF_20260912_MTST@NEVADA"
"2","20260912","TXTECH","OREGST","50027691","NCAAF_20260912_TXTECH@OREGST"
"2","20260912","CPOLY","SJST","50027693","NCAAF_20260912_CPOLY@SJST"
"2","20260912","SDGST","UCLA","50027694","NCAAF_20260912_SDGST@UCLA"
"2","20260912","UL","USC","50027695","NCAAF_20260912_UL@USC"
"2","20260912","UTAHST","WASH","50027696","NCAAF_20260912_UTAHST@WASH"
"2","20260913","NMEXST","HAWAII","50027699","NCAAF_20260913_NMEXST@HAWAII"
"3","20260917","CUSE","PITT","50027706","NCAAF_20260917_CUSE@PITT"
"3","20260918","MIAMI","WAKE","50027707","NCAAF_20260918_MIAMI@WAKE"
"3","20260918","HOU","TXTECH","50027708","NCAAF_20260918_HOU@TXTECH"
"3","20260919","ARIZST","KANSAS","50027709","NCAAF_20260919_ARIZST@KANSAS"
"3","20260919","CHARLO","APLST","50027710","NCAAF_20260919_CHARLO@APLST"
"3","20260919","ME","BC","50027712","NCAAF_20260919_ME@BC"
"3","20260919","WYO","CMICH","50027714","NCAAF_20260919_WYO@CMICH"
"3","20260919","MIAOH","CINCY","50027716","NCAAF_20260919_MIAOH@CINCY"
"3","20260919","UNC","CLEM","50027717","NCAAF_20260919_UNC@CLEM"
"3","20260919","CSTCAR","DE","50027721","NCAAF_20260919_CSTCAR@DE"
"3","20260919","STNFRD","DUKE","50027722","NCAAF_20260919_STNFRD@DUKE"
"3","20260919","FIU","FAU","50027727","NCAAF_20260919_FIU@FAU"
"3","20260919","MERCER","GATECH","50027729","NCAAF_20260919_MERCER@GATECH"
"3","20260919","WKY","IND","50027731","NCAAF_20260919_WKY@IND"
"3","20260919","BALLST","LIB","50027735","NCAAF_20260919_BALLST@LIB"
"3","20260919","SMU","LVILLE","50027736","NCAAF_20260919_SMU@LVILLE"
"3","20260919","VATECH","MD","50027737","NCAAF_20260919_VATECH@MD"
"3","20260919","STONEH","UMASS","50027738","NCAAF_20260919_STONEH@UMASS"
"3","20260919","UTEP","MICH","50027739","NCAAF_20260919_UTEP@MICH"
"3","20260919","MICHST","ND","50027742","NCAAF_20260919_MICHST@ND"
"3","20260919","KENTST","OHIOST","50027743","NCAAF_20260919_KENTST@OHIOST"
"3","20260919","ECU","ODU","50027744","NCAAF_20260919_ECU@ODU"
"3","20260919","BUFF","PSU","50027745","NCAAF_20260919_BUFF@PSU"
"3","20260919","USC","RUT","50027747","NCAAF_20260919_USC@RUT"
"3","20260919","MISSST","SC","50027748","NCAAF_20260919_MISSST@SC"
"3","20260919","DEST","SFLA","50027749","NCAAF_20260919_DEST@SFLA"
"3","20260919","KENSAW","TENN","50027750","NCAAF_20260919_KENSAW@TENN"
"3","20260919","TEMPLE","TOLEDO","50027751","NCAAF_20260919_TEMPLE@TOLEDO"
"3","20260919","GAST","UCF","50027752","NCAAF_20260919_GAST@UCF"
"3","20260919","WVU","UVA","50027753","NCAAF_20260919_WVU@UVA"
"3","20260919","FSU","BAMA","50027757","NCAAF_20260919_FSU@BAMA"
"3","20260919","UGA","ARK","50027759","NCAAF_20260919_UGA@ARK"
"3","20260919","FLA","AUBURN","50027761","NCAAF_20260919_FLA@AUBURN"
"3","20260919","LATECH","BAYLOR","50027762","NCAAF_20260919_LATECH@BAYLOR"
"3","20260919","SIL","ILL","50027764","NCAAF_20260919_SIL@ILL"
"3","20260919","NOIOWA","IOWA","50027766","NCAAF_20260919_NOIOWA@IOWA"
"3","20260919","BGREEN","IOWAST","50027767","NCAAF_20260919_BGREEN@IOWAST"
"3","20260919","GAS","JAXST","50027769","NCAAF_20260919_GAS@JAXST"
"3","20260919","TULANE","KSTATE","50027770","NCAAF_20260919_TULANE@KSTATE"
"3","20260919","UAB","UL","50027771","NCAAF_20260919_UAB@UL"
"3","20260919","SELOU","LAMON","50027772","NCAAF_20260919_SELOU@LAMON"
"3","20260919","TNMART","MEMP","50027773","NCAAF_20260919_TNMART@MEMP"
"3","20260919","NEVADA","MTSU","50027774","NCAAF_20260919_NEVADA@MTSU"
"3","20260919","AKRON","MINN","50027775","NCAAF_20260919_AKRON@MINN"
"3","20260919","TROY","MIZZOU","50027777","NCAAF_20260919_TROY@MIZZOU"
"3","20260919","MRSHL","MOST","50027778","NCAAF_20260919_MRSHL@MOST"
"3","20260919","NDK","NEB","50027779","NCAAF_20260919_NDK@NEB"
"3","20260919","COLO","NWEST","50027781","NCAAF_20260919_COLO@NWEST"
"3","20260919","NMEX","OKLA","50027782","NCAAF_20260919_NMEX@OKLA"
"3","20260919","MURYST","OKLAST","50027783","NCAAF_20260919_MURYST@OKLAST"
"3","20260919","LSU","MISS","50027784","NCAAF_20260919_LSU@MISS"
"3","20260919","WMICH","RICE","50027786","NCAAF_20260919_WMICH@RICE"
"3","20260919","NICHST","SAMST","50027787","NCAAF_20260919_NICHST@SAMST"
"3","20260919","OHIO","SALA","50027788","NCAAF_20260919_OHIO@SALA"
"3","20260919","UCONN","USM","50027790","NCAAF_20260919_UCONN@USM"
"3","20260919","ARKST","TCU","50027793","NCAAF_20260919_ARKST@TCU"
"3","20260919","TXSA","TEXAS","50027795","NCAAF_20260919_TXSA@TEXAS"
"3","20260919","UK","TXAM","50027796","NCAAF_20260919_UK@TXAM"
"3","20260919","NTEXAS","TXSTSM","50027797","NCAAF_20260919_NTEXAS@TXSTSM"
"3","20260919","TAMC","TULSA","50027798","NCAAF_20260919_TAMC@TULSA"
"3","20260919","NCST","VANDY","50027801","NCAAF_20260919_NCST@VANDY"
"3","20260919","EMICH","WISC","50027803","NCAAF_20260919_EMICH@WISC"
"3","20260919","SD","BOISE","50027804","NCAAF_20260919_SD@BOISE"
"3","20260919","BYU","COLOST","50027805","NCAAF_20260919_BYU@COLOST"
"3","20260919","UTAHST","UTAH","50027808","NCAAF_20260919_UTAHST@UTAH"
"3","20260919","NILL","ARIZ","50027812","NCAAF_20260919_NILL@ARIZ"
"3","20260919","WAG","CAL","50027814","NCAAF_20260919_WAG@CAL"
"3","20260918","PORTST","OREG","50027816","NCAAF_20260918_PORTST@OREG"
"3","20260919","MT","OREGST","50027817","NCAAF_20260919_MT@OREGST"
"3","20260919","NDST","SACST","50027818","NCAAF_20260919_NDST@SACST"
"3","20260919","JMAD","SDGST","50027819","NCAAF_20260919_JMAD@SDGST"
"3","20260919","FRESNO","SJST","50027820","NCAAF_20260919_FRESNO@SJST"
"3","20260919","PURDUE","UCLA","50027822","NCAAF_20260919_PURDUE@UCLA"
"3","20260919","EWASH","WASH","50027823","NCAAF_20260919_EWASH@WASH"
"3","20260919","DUQ","WASHST","50027824","NCAAF_20260919_DUQ@WASHST"
"4","20260924","LIB","CSTCAR","50027831","NCAAF_20260924_LIB@CSTCAR"
"4","20260925","NAVY","UAB","50027832","NCAAF_20260925_NAVY@UAB"
"4","20260925","CLEM","CAL","50027833","NCAAF_20260925_CLEM@CAL"
"4","20260926","UNLV","AKRON","50027834","NCAAF_20260926_UNLV@AKRON"
"4","20260926","VATECH","BC","50027836","NCAAF_20260926_VATECH@BC"
"4","20260926","SFLA","BGREEN","50027837","NCAAF_20260926_SFLA@BGREEN"
"4","20260926","ROB","BUFF","50027839","NCAAF_20260926_ROB@BUFF"
"4","20260926","UL","CHARLO","50027840","NCAAF_20260926_UL@CHARLO"
"4","20260926","KSTATE","CINCY","50027841","NCAAF_20260926_KSTATE@CINCY"
"4","20260926","WMMARY","DUKE","50027846","NCAAF_20260926_WMMARY@DUKE"
"4","20260926","NCCEN","ECU","50027848","NCAAF_20260926_NCCEN@ECU"
"4","20260926","LINDEN","EMICH","50027849","NCAAF_20260926_LINDEN@EMICH"
"4","20260926","LIUPOST","FIU","50027850","NCAAF_20260926_LIUPOST@FIU"
"4","20260926","MISS","FLA","50027851","NCAAF_20260926_MISS@FLA"
"4","20260926","CAR","FSU","50027853","NCAAF_20260926_CAR@FSU"
"4","20260926","OKLA","UGA","50027855","NCAAF_20260926_OKLA@UGA"
"4","20260926","HOU","GAS","50027856","NCAAF_20260926_HOU@GAS"
"4","20260926","NILL","GAST","50027857","NCAAF_20260926_NILL@GAST"
"4","20260925","NWEST","IND","50027858","NCAAF_20260925_NWEST@IND"
"4","20260926","BALLST","KENTST","50027860","NCAAF_20260926_BALLST@KENTST"
"4","20260926","SALA","UK","50027861","NCAAF_20260926_SALA@UK"
"4","20260926","WAKE","LVILLE","50027863","NCAAF_20260926_WAKE@LVILLE"
"4","20260926","GRDWB","MRSHL","50027865","NCAAF_20260926_GRDWB@MRSHL"
"4","20260926","UCLA","MD","50027866","NCAAF_20260926_UCLA@MD"
"4","20260926","CMICH","MIAMI","50027868","NCAAF_20260926_CMICH@MIAMI"
"4","20260926","UCONN","MIAOH","50027869","NCAAF_20260926_UCONN@MIAOH"
"4","20260926","IOWA","MICH","50027870","NCAAF_20260926_IOWA@MICH"
"4","20260926","NEB","MICHST","50027871","NCAAF_20260926_NEB@MICHST"
